id,username,password,address,city,orders,favorites,balance
53601978,tye,1575315356114667276,872 Route 13,Cortlandville,"['0440235286', '0373027443', '0446603414', '0771025505', '1582343764', '0064406601', '0140377425', '3492200540', '0394809831', '0811840417', '0689864558', '0890439702', '0451458281', '0425152952', '0140443290', '1564581837', '0375725520', '0425168131', '0671319558', '0806968028', '0373250428', '2020309629', '0373258917', '0684857081', '0441873626', '0352336188', '0060392177', '0030615224', '0888948204', '0385425813', '0688064256', '0807046310']",[],128.9
44475732,olinger,4671089641908091729,350 E Fairmount Ave,Lakewood,"['0385318979', '0971663815']",[],96.0
22955163,raila,-1792160909459257948,10401 Bennett Road,Fredonia,"['0451182766', '8420457213', '155583163X', '0446613266', '0312280556', '158567169X', '055356255X', '0345443233', '0786831685', '0553373781', '1862042209', '0764550616', '0553217984', '0789709252', '0486419193', '0553154214', '0515132810']","['037302567X', '9197023108', '0486219070', '0553275496', '0525939865']",75.6
91830796,dentition,6414233606616915653,474 Boston Post Road,North Windham,"['0446613266', '0060414715', '0312206178', '0896214400', '0671009958', '0060000791', '0821220012', '3492200540', '1863303790', '0553565451', '4770028601', '3453014049', '0552143014', '0395182794', '0843953276', '0446603414', '0960394621', '1551662736', '0517053233', '2290125903', '1588981770', '0060194839', '1593553196', '1570426201', '0740721984', '0449232638', '2070543587', '0743211448', '0802114369']",[],84.5
19588957,succentor,7159868210647582864,100 Charlton Road,Sturbridge,[],"['075151666X', '1551660059']",104.8
52784511,sinclare,-4423020025579873296,1100 New Haven Road,Naugatuck,"['345312698X', '0821734725', '0452277930', '0060805110', '0821743341', '0064406601', '0934971358', '0913374717']","['1575440369', '0890439702', '0307020231', '0380978911']",105.8
38288601,praseodymium,-4508716948827055211,312 Palisades Blvd,Birmingham,"['8983140380', '0937750018', '0552143014', '0304349267', '0345352440', '0425092828', '0312265565', '8432055999', '0517881349', '0060922265', '1568304331', '0671689746', '0070493669', '189694101X', '0789709252', '0553373781', '3423129662', '0312185898', '0864425449', '1562882260', '1561675679', '0841617805', '3453014049', '0405054610', '0517573849', '0373254539', '0890439702', '1564588890', '0373702167', '345312698X', '0688039626', '0843953276', '0435123289', '0517053233']","['1593553196', '0307115968', '0864426364']",70.9
79587693,bloomer,7701065222699835131,7855 Moffett Rd,Semmes,"['0823406520', '0201096676', '0312851464']","['0451138147', '3404242009', '0887330630']",58.1
74217272,hanser,6227605482479418588,625 School Street,Putnam,"['0802114369', '0352336188', '0440404517', '0140313834', '0970038704', '0395623650', '1853260975', '0385233590', '0373286953']","['0516016105', '1587882337', '1564581837', '8445071513', '0448089386']",55.3
96314834,carnahan,832493958244382606,164 Danbury Rd,New Milford,"['0590475347', '0843930217', '0830713255', '0771014872', '0671795325']","['0553296167', '0781405262', '0345352440', '0064406601']",93.4
78107232,mendes,-3425039689094942713,300 Colony Place,Plymouth,"['070905260X', '0061097535', '0020136900', '1585360775', '0201096676', '0812881796', '0971718016', '0316171468', '0385316550', '083480252X', '1571458697', '0517884518', '0517528436', '0553762990', '0140255842', '0394800281', '0375725520', '0385304366', '0843953772', '8983140380', '0670628301', '0394838041', '0070493669', '1551668947', '0786883812', '0345354931', '0916872033', '0394890566', '0061093386', '0965453561', '0030802377', '0789709252']",[],142.9
86705477,arvo,-6573850249981994621,300 Colony Place,Plymouth,"['0192801724', '0684159236', '0871138654', '0679803211', '2290309338', '0446672157', '0785812148', '0892965983', '0452262038', '1878624172', '0380978695', '0061092606', '0446357472', '0688039626', '0812881796', '2266118994', '0192829262', '8484370046', '0440416639', '0394878655', '0841617805', '0345252985', '0446601578', '0373286953', '0863563252', '0658014870', '0553581031', '0451406958', '0684811502', '0060083972', '0718139844', '0965453561', '0375413944', '0028277775', '1558680764', '1578564611', '1573245704', '1564588890']",['037324424X'],132.6
10704398,presumption,2853122803266221774,312 Palisades Blvd,Birmingham,"['1889593583', '1857997808', '0553156632', '0553478346', '3453014049', '0786704799', '0961895411', '0452268664', '0671642219', '0843930217', '0425076776', '1568659350', '2207252817', '0609805827', '0671318586', '0140083715', '1410757609']","['0684854279', '0385244835', '0471395242', '0465024769', '1562882260', '0060916834', '1556619472']",83.6
41807180,bessie,3982706032761119745,501 Willow Lane,Greenville,"['0385316550', '0590972847', '0452268664', '0789477858', '037324424X', '0553586580', '1842750240', '0345374088', '2070567842', '0451625145']","['0679411240', '0688144500', '0609600672', '0061009032']",54.2
55592781,arytenoid,-731917405083942770,311 RT 9W,Glenmont,"['0816513619', '3518394312', '0099435136', '0451523776', '0517027488', '9722110195']",[],64.8
47110046,timms,3175795510576971438,1608 W Magnolia Ave,Geneva,"['0451408403', '0205322441', '2867441382', '0671505246', '0590448900', '0802730213', '0812550862', '0595220452', '1400030803', '0960538860', '0812513495', '0399144056', '0689841744', '0441545424', '2858151555', '0887330630', '082451646X', '2841721388', '0312974566', '0764550616', '0451624270', '0394930940', '0373245289', '0446607231', '0405054610', '0590819097', '0848705254', '0871315408', '0876808763']","['0816513619', '0340371900']",74.8
20685453,gilberto,5154849002505529893,830 Curran Memorial Hwy,North Adams,"['0449908798', '0679446346', '0373702167', '0786708123', '8420610445']","['2858151555', '0671887343', '1580050360', '0671516752', '083480252X', '0689831528']",145.9
15562192,adiabatic,-8734465795003888873,300 Colony Place,Plymouth,"['0312179499', '0521400643', '0385316550', '0517053233', '0380755726', '0553565451', '0061094560', '352217352X', '0373037325', '0878577475', '0380776707', '221302121X', '019509395X', '2253039330', '0842334165', '0937750018', '188285604X', '0263135527', '0517100118', '2290309338', '0806968028', '0842308083', '0060280603', '5553675456', '8425328055', '0805070605', '8423976610', '0805075615', '0702215198', '155583163X', '0312185898', '1857997808', '0671434675', '0195012704', '9879201116', '048642362X', '0316861871', '0671020579', '0441003117', '0060916834']","['091621141X', '0064462390', '0688140963', '1551668947', '0863161995', '0312851464']",137.3
69175851,anchorite,-5085207627250075138,150 Springville Station Blvd,Springville,"['0152633324', '0841617805', '0441545424', '0446613266', '0295972254', '006009298X', '0816513619', '0821220012', '0882640011', '0395623650', '3518102192', '0812559568', '0373762224', '0718139844', '038079781X', '1557100160', '0749002395', '0947533125', '1930586167', '0914061615', '089594460X', '000617695X', '0060268875', '2070543587', '0060414715', '0140564551', '1853262269', '0517528436', '0062512668', '0898797446', '0312324642', '0595188273', '0806968028', '3492200540', '0800755561', '0892965320']","['096267950X', '0812521145']",97.1
86760937,pironi,3617848462041547126,1625 Pelham South,Jacksonville,"['0373027443', '1562824201', '0394580486', '0520011309', '0517101157', '048642362X', '0340371900']",[],87.0
73701391,deltoid,1388203129768793461,1007 Red Farmer Drive,Hueytown,"['0771025505', '0435123289', '1579549276', '0385285019', '0671319558', '1551665867', '0140083715', '1565123441', '0440507944', '0395419174', '0441005969', '1878624172', '0312324642', '0786708123', '0787102296', '0517027488', '0671020579', '8434812231', '0967277671', '0345300815', '0140311084', '0965699862', '0064462390', '0002219697', '0934986517', '0439141001']","['0060923156', '2266117564', '082451646X', '1852278692', '0060000791', '3405160812']",57.6
64758350,histogenesis,-3870237009256043125,600 Boll Weevil Circle,Enterprise,"['0933884184', '1578564980', '0316540234', '0345358082', '0062512668', '3518394312', '0595133789', '0373256299', '0684159236', '0878795383', '0002554283', '8401376513']","['1576832880', '0714525995', '0743474295', '1853260886', '0525939865', '0872390365', '0307115968']",83.6
91515689,imbrication,-1418190159825886872,27520 Hwy 98,Daphne,['3423129662'],"['0060735422', '0312265565', '0787118559', '0671434675']",141.3
75029733,baggott,-1388351200743717358,2300 Dixwell Ave,Hamden,"['188285604X', '0312851685', '0441003117', '0919946097', '0840791798', '0816738637', '8445071513', '0967005604', '0552143014', '0131465155', '0385233590', '0805075615', '0822313871', '0740721984', '0060972335']","['0002554283', '0738808245', '0313224420', '0802141404', '8484370046', '0849936861', '067972544X']",93.8
10933858,sybille,-3836729874204276598,42 Fairhaven Commons Way,Fairhaven,[],['0553156632'],70.5
33720183,manganite,2595577039738260297,1549 Rt 9,Halfmoon,"['189441330X', '155583163X', '080392514X', '1878246321', '1564581837', '0688163440', '0801650879', '0609800906', '0385285019', '0842334165', '1551660059', '0743219570', '1564582973', '3442092639', '0740721984', '1567310001', '0515132268', '0553209434', '0671737724', '0394718801', '0914294083', '1889593583']",['0373264852'],71.8
94456398,lehet,-2072992554836785020,100 Charlton Road,Sturbridge,"['067972544X', '0030802377', '0449201538', '0486219070', '1844160815', '0688064256', '0805075615', '0834803534', '0394530942', '0140431705', '1885171013', '0786864028', '0897331249', '0749002395', '0764223852', '156504018X', '0263161048', '0688111882', '0809096897', '0771014872', '0435123289', '0394890566', '0380700301', '0446353485', '0747543674', '0451144465', '0002261804', '0345374088', '037305257X', '3257218699', '8484542327', '0840791798', '0553254138', '1410757609', '0131465155', '0843930217', '0201096676', '0395522463', '0439312930', '0864425449']","['0373052820', '0399147357']",65.7
98607368,gnomic,3270167973931776078,450 Highland Ave,Salem,"['0679446346', '0373286953', '0385244835', '0446607231', '1588981770', '0312280556', '0373242662', '0670860859', '0553581031', '0812881796', '0553374753', '1557232520', '3404129067', '3257218699', '0395419174']",[],139.2
44824991,bentlee,-3884672125057439857,200 Dutch Meadows Ln,Glenville,"['1591290902', '0373121598', '1585360775', '0821220012', '0192829262', '3257218699', '1850437351', '0425098834', '1557736022', '0395877504', '0688014674', '3442040280', '0671887343', '1565102495', '044070006X', '039731454X', '1883055067', '1929590059', '0671707434', '0812550862', '0375703861', '0440235715', '0688095259', '013032986X', '3453014049', '0091633001', '0553565451', '0786864028', '0312206178', '1587670585', '0395838088', '0380783002', '0393086976', '1568304331', '0882640011']","['067943545X', '0394467809', '8432055999']",140.6
62256513,undercut,5682030170707860484,92 Plaza Lane,Oxford,"['0394558480', '0448089386', '0440416639', '0060392177', '0792441915', '1580050360', '0843953772', '0394809831', '0842308083', '0871201089', '0821774816', '0671689746', '0553478346', '0345345045', '0883490994', '1583143440', '1410757609', '0679734058', '0965699862', '0689841744', '0380764040', '1584855207', '0688163440', '1850437351', '0675080746', '0446357472', '0964967804', '0441003117', '1591820014', '0425175979']","['0440235286', '1566044650', '2211041221', '015696256X']",120.7
14969087,hillis,-1459203023641409214,7100 Aaron Aronov Drive,Fairfield,"['0914294083', '0590972847', '067943545X', '0905895878', '0671240315', '0681418745', '2070378551', '0671633279', '0840777094', '1550390678', '0394513843', '075700038X', '1565123441', '0821734725', '1551665751', '0863563252', '0399512330', '0671319558', '0380450054', '1551668947', '3442437458', '0875951880']","['0525392440', '014027944x', '019507260X', '8434812231']",109.4
76931215,cichlid,609584984224372271,121 Worcester Rd,Framingham,"['2080710095', '2253053546', '0192829262', '8437606608', '0070527091', '0821743341']","['0486295354', '0806974109', '0140196269', '0965413659']",135.4
54411321,freudian,6627364891736721695,2200 South Mckenzie St,Foley,"['014027880X', '0451625145', '0061050970', '345312698X', '0205322441', '5553675456', '0448089386', '3257230982', '0385233590', '0887330630', '0099435136', '031286261X', '0140196269', '0307020231', '0060926945', '0515104191', '0425092828', '0373242662', '1572972491', '1931561028', '0896084574', '0830713255', '8055103291', '0882640011', '0312322836', '0743424107', '3882436506', '000617695X', '0590819097', '8437606608', '0516016105', '0140311084', '0316734462', '0440237424', '8408020374', '0802730825', '0440115159']",[],66.3
75864801,philippeville,-8286204250222272694,10401 Bennett Road,Fredonia,"['0816741948', '067943545X', '0903505312', '0060268875', '0151941955', '0373112343', '0913374717', '0440416655', '1579549276', '0385318979', '8445071513', '006009298X', '0060807253', '8437606608', '2858151555', '0385233590', '0971663815', '0590303244', '0887291228']",['157778037X'],64.6
80841668,hulsey,-1220507297788838569,1470 S Washington St,North Attleboro,"['0805070605', '0441078982', '0553096605', '0307592618', '0808572725', '0385244835', '006009298X', '0849936861', '0385509006', '080392514X', '0810980711', '0028277775', '0881339512', '1878624172', '0140196269', '0375725520', '0449201538', '0553252917', '0961895411', '0947533125', '0871138654', '3453206622', '0451138147', '0333315545', '0761507280', '1878887343', '0880015861', '0373520859', '0060194839', '0394885198', '0345334957', '2020482363', '1853463949', '0934971358', '0345354931']","['0060083972', '8445071513', '0263135527', '0898797446', '1902593332']",100.2
22290141,lewak,2735216762480403455,295 Plymouth Street,Halifax,"['0802114369', '3404242009', '0373612680', '0658014870', '8420457213', '0380783002', '2855655544', '055356255X', '0670628301', '0091294800', '0864425449', '3334003078', '9879201116', '0307115968']","['0778320073', '0316734462', '0425175979', '0875951880']",130.3
